"centroid_id","cod_cpue_2020_std","cod_cpue_2020_std_label","bathymetry_2020_std","bathymetry_2020_std_label","bottom_temperature_2020_std","bottom_temperature_2020_std_label","surface_net_primary_production_2020_std","surface_net_primary_production_2020_std_label","fishing_activity_hours_2020_std","fishing_activity_hours_2020_std_label","ship_density_route_2020_std","ship_density_route_2020_std_label","bottom_salinity_2020_std","bottom_salinity_2020_std_label","bottom_dissolved_oxygen_2020_inv_std","bottom_dissolved_oxygen_2020_inv_std_label","dumping_site_2020","dumping_site_2020_label","military_area_2020","military_area_2020_label","wind_farm_2020","wind_farm_2020_label","bedrock_seabed_2020","bedrock_seabed_2020_label","hard_bottom_seabed_2020","hard_bottom_seabed_2020_label","risk_level"
1,-0.439852622956508,"L",-0.146435165482845,"M",0.542851963172478,"M",-0.390842944198694,"L",3.21626673698909,"H",0.427166071191628,"H",2.38693936337577,"H",-0.266879985430692,"M",0,"M",0.0138888888888889,"H",0.208333333333333,"H",0,"M",0.111111111111111,"H","high risk"
2,2.77977067282134,"H",0.323506553916245,"M",-0.532908567626605,"L",-0.0316110260013871,"H",-0.113719502478857,"M",-0.268632476742737,"M",-0.432306110988624,"L",-0.0987179023034267,"M",0.0508474576271186,"H",0.0508474576271186,"H",0.0847457627118644,"H",0.0169491525423729,"H",0.135593220338983,"H","high risk"
3,-0.21187068060453,"M",-1.09165294728616,"L",1.12096856923114,"H",2.19518952000199,"H",-0.417697065502754,"L",-0.159073000779889,"M",-0.763227284697571,"L",-0.812517925243544,"L",0,"M",0.0769230769230769,"H",0,"M",0,"M",0.107692307692308,"H","medium risk"
4,6.39617784660804,"H",0.466852470614514,"M",-0.332604482461603,"L",-0.115449511247928,"M",-0.0878096641565425,"M",0.146263337124449,"H",0.0957285567628838,"M",0.219362510407872,"M",0.05,"H",0.05,"H",0,"M",0,"M",0,"M","medium risk"
5,0.347498634382903,"H",1.14753359629342,"H",-0.198855202787775,"L",-0.255404076767454,"L",0.332454909345342,"H",-0.15927248136655,"M",0.068825359980943,"M",1.02150352583406,"H",0.75,"H",0.4921875,"H",0.046875,"H",0,"M",0.0078125,"H","high risk"
6,-0.0696927439120285,"M",-0.24132436168746,"L",-0.371035609285883,"L",-0.207707478010607,"M",-0.293117124688963,"M",-0.279724467354097,"M",-0.706612595800242,"L",-0.619387716506554,"L",0.029126213592233,"H",1,"H",0.0679611650485437,"H",0,"M",0.135922330097087,"H","medium risk"
7,-0.294052855965422,"M",1.18951902215529,"H",-1.19969304628181,"L",-0.288128826943509,"L",-0.33880990372985,"M",-0.232868412082005,"M",-0.408412743109197,"L",1.20365347078077,"H",0.0779220779220779,"H",0.038961038961039,"H",0.051948051948052,"H",0,"M",0.00649350649350649,"H","high risk"
8,0.314870404610887,"H",-0.561071472222943,"L",0.940250681105814,"M",-0.149659919260744,"M",0.0120619700298601,"H",6.04345933712991,"H",0.960815308301697,"H",-0.34911106981739,"M",0.04,"H",0.16,"H",0,"M",0,"M",0.28,"H","high risk"
9,-0.230074797820515,"M",-0.658956468968163,"L",1.1162040089641,"H",-0.0589181136224157,"M",-0.235893275387985,"M",0.0155228932817946,"H",0.393187603123557,"H",-0.346371164526413,"M",0.0178571428571429,"H",0.380952380952381,"H",0.0952380952380952,"H",0,"M",0.154761904761905,"H","high risk"
10,-0.108547569700739,"M",-0.888540959368271,"L",0.866900911936092,"M",0.173959560523998,"H",-0.409216793894407,"M",-0.236255847267275,"M",-0.60393949865159,"L",-0.782247763880848,"L",0.0276497695852535,"H",0.175115207373272,"H",0.0552995391705069,"H",0.0138248847926267,"H",0.211981566820276,"H","high risk"
11,-0.324026817497758,"M",-1.39860475389291,"L",1.14732436700709,"H",9.13455149719487,"H",-0.521591502617178,"L",-0.392866438435991,"L",-1.75679517533755,"L",-1.01894441346941,"L",0,"M",0,"M",0,"M",0,"M",0,"M","medium risk"
12,-0.392667673569947,"L",2.10333594692311,"H",-1.08484883502296,"L",-0.333342370448944,"L",-0.248088747142181,"M",-0.256922608714938,"M",-0.315231084686364,"M",2.63944060319498,"H",0.21875,"H",0.046875,"H",0.0234375,"H",0,"M",0,"M","medium risk"
13,-0.195484436370756,"M",0.293994696741048,"M",-1.40203366987151,"L",-0.294127961148167,"L",-0.367208407086622,"M",-0.171409579603966,"M",-0.705069207061799,"L",-0.16320099629722,"M",0.101604278074866,"H",0.053475935828877,"H",0.0855614973262032,"H",0,"M",0.053475935828877,"H","medium risk"
14,0.0583642269444715,"H",0.59365415646276,"M",-0.617777214237392,"L",0.0391062402397621,"H",2.51124862641763,"H",-0.208612467741283,"M",-0.45973826152152,"L",0.13980801756784,"M",0.103896103896104,"H",0.103896103896104,"H",0.0649350649350649,"H",0,"M",0.012987012987013,"H","high risk"
15,-0.00833380355475012,"M",-0.155327920780048,"M",0.430788897497834,"M",-0.182909365151636,"M",-0.0808944145896311,"M",2.89645604423835,"H",0.297418346139101,"H",-0.172433612075675,"M",0.109090909090909,"H",0.163636363636364,"H",0.109090909090909,"H",0,"M",0.0727272727272727,"H","medium risk"
16,0.0283244416052142,"H",-0.305796155032677,"L",-0.358763610769858,"L",-0.118941705123966,"M",-0.219459800324999,"M",-0.259104513788632,"M",-0.751469399957863,"L",-0.704720778813584,"L",0.0425531914893617,"H",0,"M",0.202127659574468,"H",0,"M",0.164893617021277,"H","medium risk"
17,-0.41954524030977,"L",-0.892963272754305,"L",1.0306983200129,"H",-0.227677003580748,"M",-0.276458012953843,"M",-0.199022585238355,"M",1.77608240213442,"H",-0.421515232630981,"L",0.00413223140495868,"H",0.0206611570247934,"H",0.0826446280991736,"H",0,"M",0.111570247933884,"H","high risk"
